item_name,item_id,user_name,rating
Lagunitas #10 &#40;formerly #9&#41;,15763,jackson220,13
Stone 05.05.05 Vertical Epic Ale,46629,stubby,13
Samuel Adams Hefeweizen,30059,themightyomega,16
Hofbru Mnchen Strong Bock,56475,rcasta,13
Brau Brothers Forgotten Flem,142637,13mikey,14
Bootleggers Bourbon Barrel-Aged Golden Chaos,118757,antioch,17
Kulmbacher Eisbock,14367,rozsoma,13
Holdens Black Country Bitter,5522,renffisch,13
Baladin Nora Sour Edition,71159,MaxxDaddy,15
Miller Lite,403,Osmin99,3
Achel 8 Bruin,15994,Hunsell,16
Morland Old Speckled Hen &#40;Filtered&#41;,670,gonzo46and2,12
Lost Abbey Judgment Day,64627,ddfrazee,18
Weyerbacher Hops Infusion,1410,ReademNwheat,16
Budweiser,473,txspartan,1
Otter Creek Cuckoo Bock,71856,Derek881,14
Bells Winter White,20555,lampeno420,14
New Glarus Fat Squirrel Nut Brown Ale,23926,chimpscampee,17
5 Seasons Spiney Normans IPA,29289,TheBeerCollector,18
Newcastle Brown Ale,132,dp,13
Lagunitas Maximus,7859,masonjer,15
Becks,703,Jarmby,13
Coors Light,707,pastout,5
Long Trail Hibernator,3048,ruggedman,14
Flying Dog Tire Bite Golden Ale,687,ansermadide,11
Yukon Arctic Red,4166,Mullo,15
Schell FireBrick,786,mcbackus,15
Dogfish Head 120 Minute IPA,22904,charcot25,18
McNeills Big Nose Blonde Ale,8200,krisbierjaeger,14
Avery Old Jubilation Ale,68,TheGB,16
La Tour  Bires Fabuleuse &#40;Rousse&#41;,39816,EnSiFeRuM,5
Mill Street Tankhouse Ale,23702,Tessic,14
Town Hall Belgian Raspberry Brown Ale,79927,zeke626,9
Ayinger Celebrator Doppelbock,1090,Edward104,19
Brooklyn Summer Ale,63840,SimonRoller,7
Sierra Nevada Anniversary Ale,75962,BeerChaser0078,14
Iron Hill Framboise de Hill,84852,dalekliz,16
Grottenbier Bruin,9805,ako,16
Tregs Splinter Black,132571,Damico,17
St. Bernardus Abt 12,2530,spkldhenlvr24,17
Samuel Smiths Oatmeal Stout,87,beastdog75,16
Victory Old Horizontal,624,TikiE,17
Upland Blackberry Lambic,77319,suprchunk,9
Grolsch Premium Lager / Pilsner,715,sdriessen,3
Ballast Point Sculpin IPA,50008,HopheadHans,18
Marzonis Avalanche IPA,35611,taffurs888,13
Bells Harry Magills Spiced Stout,10702,gthank,13
Stoudts Black Eye PA,88640,Jayb0,15
Holgate Brewhouse Temptress Chocolate Porter,91392,Mjollnir,14
New Glarus Spotted Cow,7453,npdempse,8
Ruddles County &#40;Filtered&#41;,674,invinoveritas,11
Sierra Nevada Celebration Ale,370,SavageElvis,17
New Holland Imperial Hatter,49414,robiannelli,17
Rogue Shakespeare Oatmeal Stout,1087,imrichbeeeatch,13
John Shippeys Rafter Red Ale,7966,potato5000,19
Jackie-Os Wazoo Wheat,127350,JStax,11
Singha,1092,LiebeBier,14
Spinnakers Honey Blonde Ale,4207,Andrew196,7
Cigar City 110K+OT Batch #3,122585,bdigital,14
Southern Tier Un*Earthly,56403,BeerCast_Rich,16
Grolsch Premium Lager / Pilsner,715,HopBackDoc,10
Russian River Consecration,94349,Swolf3,15
Stone Lukcy Basartd Ale,133941,Acetobacter,15
Coniston Bluebird Bitter &#40;Bottle&#41;,5493,moseslikesbeer,15
Ommegang Witte,33198,4nolanz,19
Heineken,37,tommy8768,5
Tri-City Fortunato,101781,jodah52,15
Djvlebryg Gudels,92580,Abio,16
North Coast Scrimshaw,676,morrdt,10
Ruddles County &#40;Filtered&#41;,674,BrianHagmeier,16
Maritime Pacific Islander Pale Ale,5072,Hawksfan17,14
Redstone Honey Wine with Vanilla Beans and Cinnamon Sticks,28300,robertjm,13
NIce Chouffe,1619,talon1117,17
Town Hall Mango Mama,78555,cpetrone84,16
Harpoon Munich Dark,696,dkoonce,12
Bells Oberon Ale,3211,chaz01,15
Dogfish Head Raison D Etre,1189,mreusch,16
COAST Smoked Porter,115067,adavis234,15
Dogfish Head Fort,42723,jonboy32818,13
Fort Collins Chocolate Stout,40412,vmilaxer29,8
Surly Five,146554,emeinz,16
Meantime Chocolate,23451,RobBestwick,14
Harp Lager,836,michaeltrego,15
Woodfordes Wherry,11770,DeepBlack,16
Fat Heads Weizenbock,110290,hopson,12
Hitachino Nest Red Rice Ale,13530,godofsky,16
Newcastle Brown Ale,132,ComradeK,12
Sierra Nevada Celebration Ale,370,Tybalt,16
York Centurions Ghost Ale &#40;Cask&#41;,45131,schuimkroaat,15
Hoppin Frog Hoppin to Heaven IPA,65879,zizzybalubba,16
Ommegang Rare Vos,8838,uglybastard,16
Greene King Hop &#40;Filtered&#41;,24678,BeerCast_Rich,12
HeBrew Bittersweet Lennys R.I.P.A,60511,burg326,13
Chimay Bleue &#40;Blue&#41; / Grande Rserve,53,Perkeo,17
Herzog  Weisse,41483,kevnic2008,14
Primitiva Patagonia,84414,mkel07,11
Harpoon UFO White,101806,Acetobacter,8
Allagash Curieux,38037,ElBorracho,16
Flying Dog Road Dog Porter,686,Grandpa,14
BridgePort Bourbon Barrel Old Knucklehead,54736,arrogantb,15
Michelob Ultra,12963,TheDean,3
Bitter End Happy Jacks Whiskey Stout,12360,lilannie,17
Chimay Rouge &#40;Red&#41; / Premire,51,Catadobe,17
Quay Street Nutting Better Brown Ale,3254,milljam,15
Granville Island Ginger Beer,59514,Cole,7
Lupita Durango,38190,haf,6
Goose Island Mild Winter,90137,rateyourpoison,15
Saint Arnold Spring Bock,1344,ansermadide,12
Spanish Peaks Black Dog Ale,3021,kevd193213,12
Cigar City Humidor Series Jai Alai Cedar Aged India Pale Ale,102863,mattmc1973,17
Fish Tale Poseidons Imperial Stout &#40;Batch 5 +&#41;,43202,BCAR,14
Butternuts Porkslap Pale Ale,59676,pistolpete,12
Magic Hat #9,1314,Pantair,13
Coors Light,707,dalekliz,3
Southern Tier Raspberry Wheat Beer,68800,efrumtheidiot,7
Anchor Steam Beer,46,DrunkAsASkunk,9
Weihenstephaner Hefeweissbier Dunkel,4583,darkerdabetter,16
Dieu du Ciel Solstice dHiver,15121,scoth,16
Unibroue Irrsistible Noire,24626,JasonG,14
Blue Moon Grand Cru,113415,dutch23mp,13
Hitachino Nest Lacto Sweet Stout,13577,doubletriple,4
Silver City Big Daddys E.S.B.,12999,snakeoilpete,12
Quilmes Cristal,7485,MarkoR,7
Cigar City Guava Groove,152088,paintedmaple,12
Goose Island Mild Winter,90137,Chad9976,14
Smuttynose Winter Ale,53080,RagallachMC,14
Magic Hat 60 Winks Ale,67767,bbp182,19
Newcastle Brown Ale,132,Boystout,12
Dogfish Head Chicory Stout,1190,Crafty07,17
Dogfish Head Chicory Stout,1190,rbrazell,15
Rocky River Cherry Bomb,37028,bkelley68,14
Colt 45 6%,5975,Norton,9
Brasseurs de la Mauricie Sainte-Source Double IPA,144636,sseb69,16
Lionshead,17951,Chalsk,16
Boon Oude Geuze Mariage Parfait,12027,BErnd,9
Port Brewing Shark Attack Double Red Ale,29012,patrickfannon,18
Stone 08.08.08 Vertical Epic Ale,89709,m4rest88,17
Deschutes Black Butte Porter,2125,Bill Becker,16
Stone Smoked Porter,421,ALCOHOLNIZM,18
Rogue Imperial India Pale Ale &#40;IPA&#41;,586,DJC,16
Brooklyn Black Chocolate Stout,531,kbjames,16
Allagash Tripel Reserve,3063,fraternie,17
Estes Park Samson Stout,1524,JasonBMoore,9
Abita Amber Lager,2,Peterlemonjelo,10
Sea Dog Blue Paw Wild Blueberry Wheat Ale,2176,edden,12
Michelob AmberBock,483,fourplayed,12
Kruovice &#268;erne,4789,SmallOne,14
Leffe Tripel 8,2515,UnholyBrewing,17
Summit Great Northern Porter,7746,ryanfolty,13
Heineken Dark Lager,34662,hayden1215,12
Samuel Adams Black Lager,41887,raiderfost,16
Sierra Nevada Bigfoot,371,Naven,18
Volendam Parade-Paardje,32583,schuim,10
Arcadia India Pale Ale,6348,incutrav,13
New Glarus Wisconsin Belgian Red,7688,johnnnniee,18
Real Ale Firemans #4,18528,churchill00,14
Southern Tier Oak Aged Un*Earthly,99535,daje,16
Victory V Lager,28225,JoeAgain,19
Victory Storm King Imperial Stout,626,toncatcher,15
Oskar Blues Old Chub,11579,hepburn82,12
Port Brewing Midnight Expression Lager &#40;Moon Lit Sessions&#41;,83765,bradlyc77,15
Left Hand Polestar Pilsner,49118,Panzuriel,9
Boddingtons Pub Ale &#40;Can&#41;,690,nike,16
Bells Best Brown Ale,3215,jahughey,16
St. Bernardus Abt 12,2530,TheHopster,17
Unibroue La Fin du Monde,1094,cewldre,15
Ayinger Celebrator Doppelbock,1090,mesperon,19
Fire Island Red Wagon IPA,113421,shonobiwan,11
Anchor Liberty Ale,47,mlunger12,13
Stone Old Guardian &#40;Vintages 2004 and later&#41;,30838,HopBackDoc,18
Anchor Our Special Ale &#40;2005 and later&#41;,52930,afireinside96,15
Sierra Nevada Porter,366,jimmack34,14
Emersons Bookbinder Bitter,4976,beer4eternity,14
Captain Lawrence Cuvee de Castleton,71868,Jow,19
Three Floyds Calumet Queen,8498,bdigital,15
Blue Moon Belgian White Ale,2228,drougkolya,15
Clown Shoes Brown Angel,121376,halfonit,16
Lagunitas A Little Sumpin Sumpin Ale,103006,Ulfada,14
County Waupoos Cider,2997,Crockett,12
Hambleton Nightmare,5545,gabbledbabble,15
Brooklyn Oktoberfest,5129,arjoseph,12
Coors Original,706,MrKevvie,7
Weyerbacher Hops Infusion,1410,pintocb,13
Yuengling Original Black and Tan,887,Niko100,12
Cooperstown Pride of Milford Special Ale,6795,Boliv,14
Sloeber,6401,Hoser,14
Brooklyn Black Chocolate Stout,531,humlelala,15
Stone 9th Anniversary Ale,50440,brianjames1,11
Pisgah Pale Ale,48057,MmmcKay,14
Stone 09.09.09 Vertical Epic Ale,104892,nightrider,16
Russian River Supplication,43947,jarow,17
Victory Storm King Imperial Stout,626,dwm1034,15
Shiner Hefeweizen,9449,Heat99,15
Michelob Dry,479,fro2218,2
Dom Klsch,9376,Hoser,15
Bells Christmas Ale,95213,popery,10
Bells Kalamazoo Stout,3209,DeweyDell,18
Unibroue Raftman,1920,brenn79,15
Busch Light,493,bac080,3
Southern Tier 2xIPA,118028,JesseM,17
Weihenstephaner Hefeweissbier Dunkel,4583,BelgiskOlklub,15
Lagunitas Olde Gnarly Wine,7428,thooper41,15
Hoegaarden Verboden Vrucht,10278,DewBrewer,14
Breckenridge Autumn Ale,4613,Panzuriel,14
Spaten Mnchner Hell / Mnchen / Premium,2559,joemacaluso,14
Emersons Pilsner &#40;Organic&#41;,4975,lassem,17
Great Divide Hercules Double IPA,32751,gferd,18
Stone 02.02.02 Vertical Epic Ale,12115,johnyvt,18
Burton Bridge Old Expensive,9676,Cable,6
Surly Bender,55126,DrBayern,16
Erdinger Weissbier Kristallklar,2470,Defreni,12
Delirium Nocturnum,5232,MuttyD,14
Busch Beer,492,collegiatebrew,13
Three Floyds Black Sun Stout,6225,cbiek,17
Alley Kat Aprikat,4122,gramity,14
Pfauen Lagerbier,152278,rand,11
Weyerbacher Heresy,36378,santos999,18
Heineken,37,RunawayUD,1
Cisco Whales Tale Pale Ale,3139,sheatripper,12
Sierra Nevada Early Spring Beer &#40;ESB&#41;,82791,thechandler,13
Alesmith Mikkeller Stone Belgian Style Tripel Ale,91230,beerisgoodforu,15
Corona Light,743,aaronhaywood,1
Rogue Santas Private Reserve,597,Dhrjericho,13
Spaten Optimator,2094,topcup,17
Brooklyn Black Chocolate Stout,531,gputty,17
North Coast Old Rasputin Russian Imperial Stout,680,wavers1,15
Gulden Draak,3958,ska,17
Hoppin Frog Mean Manalishi,74864,trevor211,13
St. Ambroise Pale Ale,838,gilvanblight,12
Dogfish Head ApriHop,13926,slimchill,16
New Belgium Fat Tire,424,Addicted,2
Nethergate Old Growler &#40;Bottle&#41;,4125,beermouth,12
Samuel Adams Imperial Series Double Bock,96144,arone12,13
Corona Light,743,1010,5
Budweiser American Ale,90235,koatis,6
Port Brewing Santas Little Helper,18856,Steeeve,17
Koff Porter,7231,MrWalker,13
Sint Servattumus Knalbier,27880,peter,11
Victory Baltic Thunder,77502,jhumphries69,14
Nils Oscar Imperial Stout,9487,dbx540,16
The Duck-Rabbit Pauls Day Off,101088,Ty5592,17
Het Kapittel Watou Pater,5387,lachesis,13
Pacifico Clara,746,kopestes,10
Erdinger Weissbier Kristallklar,2470,hammenlind,12
Boulder Beer Obovoid Oak-Aged Oatmeal Stout,79232,dbarnold,15
Schell Pale Ale,787,linkolnlogg,14
Shiner Bock,909,JStax,13
Russian River Pliny the Younger,43181,bumpskier,19
St. Bernardus Abt 12,2530,ColoradoBobs,18
Foggy Ridge Serious Cider,99385,farmbrewer,19
Allagash Tripel Reserve,3063,wchesser,17
Ridgeway Bad Elf  6%,28228,Tilley4,13
Lost Abbey The Angels Share,64975,Lyncham,18
Saxer JackFrost Winter Doppelbock,602,skawave99,5
Rock Bottom Orland Park Blitzen Belgian Tripel,82686,3Faveryrogue,12
Stone Oaked Arrogant Bastard Ale,39654,shevanel,18
Two Hearted Ale,1502,wavers1,17
Stone Double Bastard Ale,11243,Ljunkan,16
Samuel Smiths Imperial Stout,85,fluxman,19
New Belgium Trippel,427,lukin013,14
Blackstone Nut Brown Ale,100613,wedgie9,12
Dogfish Head 60 Minute IPA,7431,RomanW70,14
Anderson Valley Barney Flats Oatmeal Stout,334,beerluvindave,18
Fullers 1845,294,fishman,15
Thomas Creek Class Five IPA,23029,DrinkEmUpJones,12
Labatt Maximum Ice,8945,AjaOki,3
Southern Tier Hoppe,70146,WildTurkey,17
Victory Storm King Imperial Stout,626,rayg1,15
Rogue Brutal IPA,581,muenster,15
Hockley Stout,70973,cyrenaica,14
Bells Eccentric Ale,3220,Zach Diesel,16
Becks,703,drismyhero,6
Matilda Bay Beez Neez,28828,bmeup,10
Dogfish Head Au Courant,27729,MHED,13
Sierra Nevada Summerfest,369,edwardbass,9
Harveys Sussex Best Bitter,4369,wheresthepath,14
Daleside Morocco Ale,5501,Tranquillity,13
North Coast Brother Thelonious,58540,wedgie9,15
Russian River Pliny the Elder,8936,BeerBunker,19
Hoegaarden,399,esox,14
Dark Horse Tres Blueberry Stout,13581,Tripplebrew,16
Big Hole Headstrong Munich Lager,57532,JHunter,12
Hss Neuschwansteiner Weihnachts-Bier,41953,culchiem,10
Oud Beersel Oude Geuze,10907,Chalsk,14
Avery Hog Heaven,71,Buddahchild,16
Abita Bock,4,jcweaver,9
Rogue Mogul Madness,113089,beerfest5,16
Samuel Adams Brown Ale,52725,vikingguy,12
Landmark India Red Ale,36476,KUEric,14
Stone Dogfish Head Victory Saison Du BUFF,122227,jrmac,18
Samuel Adams LongShot Old Ale,68916,Glazed9884,11
Hijos de Rivera 1906 Extra,18579,Dredd,10
Dogfish Head Fort,42723,BigBastard,17
Weihenstephaner Original Bayrisch Mild &#40;Premium&#41;,1593,poisoneddwarf,13
Steenbrugge Dubbel Bruin,396,planky84,15
South Shore Nut Brown Ale,18359,buckybeer,15
Beachside Porter,54084,beedman,15
Rolling Rock Extra Pale,747,luckymortal,1
Alexander Keiths India Pale Ale,1518,gckmvi,16
Two Hearted Ale,1502,sanmiguel,20
Left Hand Jackmans Pale Ale,430,halfonit,14
Dogfish Head 90 Minute Imperial IPA,10569,bierslaaf,18
Atwater Vanilla Java Porter,64792,Kirill,14
Badger Fursty Ferret &#40;Bottle&#41;,24532,mkel07,13
Coopers Best Extra Stout,1590,beer4eternity,16
Hornsbys Draft Cider,3197,OldJack99,10
Samuel Adams Boston Lager,158,devilben02,17
Adnams Explorer &#40;Bottle&#41;,51125,floydian1,11
Samuel Adams Octoberfest,167,sethatuml,13
Schreckenskammer Klsch,36341,Case,10
Aecht Schlenkerla Rauchbier Urbock,6349,DunkelMeister,13
Russian River Redemption &#40;Batch 001&#41;,34778,KAME,17
Allguer Bble Bier,6752,RblWthACoz,14
Leelanau Whaleback White,49308,hellomynameis,11
Carling Black Label,6447,benderunit22,14
Samuel Adams New World Tripel &#40;Barrel Room Collection&#41;,112477,beerandbeyond,9
Unibroue phmre Apple,13558,sk8terboy240,15
Hill Farmstead Fear and Trembling &#40;Cabernet/Bourbon Blend&#41;,131005,wedgie9,16
Plank Heller Doppelbock,76764,ATLBeerDog,11
Great Dane Potters Run IPA,3864,howie,15
HeBrew Rejewvenator 2008,86228,dekeq,17
Kstritzer Schwarzbier,2225,RobBestwick,14
Dicks IPA,17782,cyanescens,13
Schaefer,7337,SFLpunk,11
Anchor Porter,48,Bananamaniac,15
Wear Valley Death By Chocolate,65626,dnas2,8
Hofbru Mnchen Maibock,8235,Jfishback13,14
Pure All Malt Draught,79313,Plimmer,7
Stone Old Guardian &#40;Vintages 2004 and later&#41;,30838,Chia,14
Founders Pale Ale,3170,MaxPower,12
Renaissance Craftsman &#40;2009&#41;,109564,creative_free,12
Michelob Porter,65139,Bradrcr,15
Westmalle Tripel,2204,BeerBaboon,14
La Bire du Boucanier Blonde,11809,BlackEyePA,13
Zlatovar Classic,30980,mithe,10
Jmtlands Jull,5946,Defreni,14
Miller Genuine Draft &#40;MGD&#41;,405,Davros,6
Saint Arnold Divine Reserve #6,88817,beernbourbon,14
Dominion Oak Barrel Stout &#40;brewpub version&#41;,7877,rgrrbbt,18
Pilsner Urquell,717,Fukito,14
Southern Oregon Nice Rack IPA,93574,TipsyMcStager,11
Great Divide Claymore Scotch Ale,97887,thicksuds,15
Endurance Pale Ale &#40;Tom Creans Ale&#41;,37195,bebop329,12
Black Rock Koelsch,14534,NeroFiddled,14
Carlsberg Special Brew,711,undercurrent25,12
Halve Maan Zeeuwsche Witte,15901,maupie,12
Odell Imperial Stout,57203,MOboy,15
Newcastle Brown Ale,132,Simon,15
Wychwood Hobgoblin &#40;Cask&#41;,44542,MrHangover,10
Tommyknocker Vienna-Style Amber Lager &#40;Ornery Amber&#41;,8453,GranvilleTim,11
Great Divide Hoss Rye Lager,107550,flatmatt,12
Great Divide Yeti Imperial Stout,25082,Wrath,17
Carlyle American Wheat,41725,TheGuy,12
New Belgium La Folie,10513,bsp77,18
Southampton Saison Deluxe,65183,gpekar,15
Great Divide Yeti Imperial Stout,25082,DeputyAndy,15
Legend Oktoberfest Amber Lager,27477,LiebeBier,14
Natural Light,495,mmiller899,1
Blatz,7221,bpreo,12
Hoegaarden,399,alfredo,16
St. Ambroise Oatmeal Stout,839,georgekappus,11
Rogue Imperial India Pale Ale &#40;IPA&#41;,586,jdhunt76,16
Lwenbru Original,4792,FlemishChar,10
Timmermans Kriek Nouveau Lambic,72234,JustinBathurst,10
Devils Canyon Full Boar Scotch Ale,37689,MullMan,15
Anchor Steam Beer,46,winegarner,14
Plank Hefeweizen,13335,HumuloneRed,16
Pizza Port Ports Porter,14597,Naven,14
Boulevard Bobs 47 Oktoberfest,119,Falconseye8,14
Belfast Bay McGoverns Oatmeal Stout,7013,georgekappus,10
Pocono Pale Ale,24884,DandyWolfFloyd,12
Anchor Liberty Ale,47,donfardz64,8
Corona Extra,742,JRHBrew,1
Jopen Adriaan Witbier,6956,doublebock,17
HopTown DUIPA Imperial IPA,12346,bikesandbeers,16
Coney Island Human Blockhead,89333,JHunter,15
Victory St. Victorious Doppelbock,625,TheBeerNinja,12
Michelob Ultra,12963,firemedic713,1
Dominion Ale,2272,ubamartian,15
De 5 Gaarde Hannibal Pskebryg,56803,Camons,10
Ship Inn Mild Spring,36899,pobenohne,13
Atwater Vanilla Java Porter,64792,Crockett,12
Redhook Long Hammer IPA,67663,rugbybeerchick,18
Spaten Optimator,2094,darrennelson12,17
Courage Directors &#40;Cask&#41;,45582,TomSpears,12
Nethergate Old Growler &#40;Bottle&#41;,4125,mcbackus,14
Hacker-Pschorr Dunkle Weisse,655,BytownJon,16
Youngs St Georges Ale,10929,Niko100,14
Nrrebro Ravnsborg Rd,26903,igniztion,12
Southern Tier Choklat,81812,foundmd,19
Olvi Sandels III,11831,rmasa,6
Alaskan Amber,13,steve_4962,14
St. John Brewers Virgin Islands Tropical Mango Pale Ale,63824,Collint,12
Wieckse Witte,8148,dEnk,11
Krombacher Pils,3370,DankbrewedDank,6
Anchor Liberty Ale,47,ARMed,14
Old Milwaukee,735,estoppel,4
Saint Arnold Divine Reserve #8,103643,Maltajo,18
Dominion Oak Barrel Stout,32666,Falconseye8,15
Berkshire Coffeehouse Porter,9131,canary dog,15
Goose Island Bourbon County Stout,8909,jayme9874,16
Saranac Pale Ale,544,Frothmeister,13
Smuttynose Octoberfest,7090,ericnixon,14
Captain Lawrence Barrel Select &#40;bottle&#41;,119663,mtjoseph,16
Ringwood Fortyniner,1261,larsam,10
Molson Export,240,arventresca,12
Rogue Morimoto Soba Ale,580,darkstarvn99,8
Saint Arnold Brown Ale,1340,Ray1975,14
Pilsner Urquell,717,TrefwoordPunk,15
Unibroue Maudite,1921,BeerHeadBobby,18
Goose Island Mild Winter,90137,Damico,15
Bells Oatmeal Stout,10440,steve23mj,15
North Coast Red Seal Ale,675,mjmcend,11
Tap Room No. 21 Moes Backroom Amber Ale,72621,jcdsmack,7
Cricket Hill East Coast Lager,17148,MattShizzle,13
Odell 90 Shilling,2177,NeroFiddled,15
Dundee Pale Ale,37638,MrBeer,9
Victory V12,22905,hapjydeuce,16
Goose Island Bourbon County Coffee Stout,66358,Baltimorioles,17
Westmalle Tripel,2204,RateandPillage,15
Driftwood Spring Rite,145122,Matts_Property,16
Weihenstephaner Hefe Weissbier,1156,undsioux7,16
Bud Light,474,BeerInHeaven,1
CB Jubileumsl,13390,RuneStumo,10
Thirsty Dog Siberian Night Imperial Stout,14138,deprogram,19
Amsterdam Nut Brown,8513,manson,16
Third Coast Beer,3210,Thaichile,8
Boundary Bay Amber,15567,apost8n8,10
New Belgium 1554 Enlightened Black Ale,1266,AlabastorJones,15
Dunedin Blitzen Ale,96441,Teege,4
Balatoni Vilgos,83793,heavy,6
Warsteiner Premium Cola,37096,kitschy,5
Dixie Beer,2280,omnivore,7
Fullers London Porter &#40;Bottle/Keg&#41;,303,Camons,14
Russian River OVL Stout,34760,carboloader,12
Saranac Vanilla Stout,94777,murphym45,13
Crown Brewing Weizenheimer Weiss,89913,sbanach,7
Coastal Fog Amber Ale,16990,elnadeau,12
Harpoon Leviathan Imperial IPA,92922,milewide,17
Redhook Sunrye,4743,KUEric,12
3 Fonteinen Schaerbeekse Kriek,24383,davey101,18
Church End Rugby Ale,13476,RobBestwick,11
Miller High Life,407,ph0tik,1
Rogue Dads Little Helper Black IPA,141249,Nickls,12
Rust Belt Coke Oven Stout,107046,superspak,15
Petrus Aged Pale,10325,henrikb,16
Boddingtons Pub Ale &#40;Can&#41;,690,drewdogg,14
Youngers Kestrel Pilsner Lager,29505,HarryFlashman,3
Saranac Mountain &#40;Berry&#41; Ale,13556,MrBeer,17
Firestone Walker Union Jack IPA,76883,Nalu,15
Nils Oscar Saison,104062,screwball,14
Sixpoint Autumnation,155319,sailracer,12
Blue Moon Belgian White Ale,2228,Countbeer,10
Watch City World Champs Wheat IPA,89177,jhumphries69,16
Port Brewing Old Viscosity,19220,Rando7,14
New Holland Red Tulip,23692,lizziesage,14
Flying Fish Extra Pale Ale,99,belgianhomebrew,14
Leinenkugels Light,984,lil-dabz99,16
Heavy Seas Mrzen Beer,121613,Rib Eye,15
The Covey Cowtown Brown,115601,bostondoug1981,15
Grand Ridge Gippsland Gold,12077,ndon,15
Southern Tier Jah-va Imperial Coffee Stout,56276,sunnyridge,19
Dogfish Head 90 Minute Imperial IPA,10569,NDbeerdrinker,17
Gouden Carolus Hopsinjoor,87287,Habanero,15
Peace Tree Hop Sutra,154494,pepsican,15
Stone Brandy Barrel Double Bastard,81331,ajm,17
Gouden Carolus Cuvee Van De Keizer Rood/Red,86944,0o9i,16
Tsingtao,730,Pipper,5
Founders Nemesis 2010,127196,doboy,16
Berghoff Hefe-Weizen,7023,sledwith,12
New Belgium Abbey Grand Cru,10691,Doodler,17
Delirium Tremens,1039,asedzie,16
Fullers Vintage Ale 2008,95375,Skidds,16
Stoudts Gold Lager,2264,Dacrza,16
Watous Wit Bier,6470,bitter,16
Gales HSB,4330,MikeF,15
Great Divide Titan IPA,25083,NomDeBeer,12
Boxer Brews Cruiserweight Ale,80017,RblWthACoz,8
New Belgium 2 Below Winter Ale,51118,scoth,9
Cigar City Big Sound Scotch Ale Bourbon Barrel Aged,106013,boomer0813,12
Shiner Bock,909,bigal9699,6
Titje,2412,krisbierjaeger,11
Great Divide Hercules Double IPA,32751,pobenohne,16
